,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,15470.263028262478,231.91198334216193,1085.2898271123813,324.0781038789779,1278.151263637566,160.98299004107315,136.48108835201808,273.2718256500793,218.23020321787283,172.633700228091,258.372933248023,316.6717616179827,189.0051922085559,576.528503821765,663.4794874077133,142.76595665215135,,,,,,
1,15625.525422297247,287.5786886413327,1179.3931969628156,83.47107865259963,1360.3124915915046,2401.574230216411,234.37329356210506,132.33584306865598,256.6137623857632,243.37652894211408,91.41126936194439,287.85463896746245,161.579498552133,122.70385172946655,535.7055862453511,546.0856894260228,116.502761080432,73.88046682895583,76.01941083301746,186.0594815950921,64.95284503817416,164.0483956993674
2,17170.876578230145,326.33913457488876,1061.024240582525,308.40126681355406,1115.0887765924367,154.712773328224,182.29118955184268,209.16423323390336,203.44703487851453,175.4627950522904,380.16484947107625,160.9567379467085,147.41390917070666,482.33363835024625,517.4691426304444,379.53469631290375,,,,,,
3,16162.474092826651,273.817860157783,1102.2554452536172,367.72334550872534,78.96043698690775,1272.7895122630189,2392.8039482931154,143.0794231359951,71.18023782362533,69.77342003914879,245.1079333179082,248.33103506017645,468.1830538861847,188.95190621234906,134.9192361548495,627.2652539949887,145.60508604571103,287.897087815184,67.08765981306311,,,
4,16267.037347976222,270.1470480331118,1082.8052191666666,353.6247652580993,1172.5400665402092,231.49629941608748,336.3043463006037,146.69358548502865,381.92662065405716,348.85526773277905,131.85433992681993,560.2058195776372,484.12466532143327,489.5360772622576,389.28026289826374,135.79114321431487,,,,,,
