,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,24218.92310761411,1141.3914481002066,378.5754132610532,229.67976306946645,234.8056913892433,250.62818889041816,459.5752196320314,206.17777708797638,185.65180806360027,851.0351899498196,328.4772031969872,180.44320521288077,1246.0316368354092,1173.129352151811,154.69080854889015,467.6013740199099
1,25790.828471773908,1079.3428951296364,470.3938537169833,505.136720164936,232.86338791527308,166.68950328643663,111.29445698039457,420.4052033837546,596.2081245819976,213.02452515919708,1082.17269100535,901.7859122953392,156.75251214606993,148.6993012197411,315.7189384195331,166.97705293012834
2,26990.556850641904,1062.9807337515574,303.96169631465824,210.98737061181248,248.12069351801472,171.37268519371594,333.49994477743405,155.2123579026017,586.2400098076033,403.28533695982287,256.5141299054603,1041.148526464614,869.5619628016583,887.4137144707498,378.6838156922636,170.0775429391998
3,25269.228033263327,1317.8458093161607,274.9302878463239,345.89864069549844,424.8829628098774,244.39805203050372,175.4354220318763,461.8987973543139,782.9489820594702,488.22559249021316,283.2856803904188,206.2843508066651,1272.6014659298635,262.52844499231617,726.0454747449975,
4,25859.526604544455,1065.1629284212488,329.21361963980104,193.9681183728875,210.8089709009355,166.71736664815697,552.6290638596091,274.8741592186536,575.7365997108998,501.24677631171454,1053.5420619063484,888.4985670537802,158.40367447739501,977.3166105815759,299.95262372560154,167.09024630846025
