,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,14113.316895630916,7863.172851224211,9579.279537293865,9579.279537293865,4656.324757396959,4161.020442985813,3076.2010804838983,1473.1665646737717,3320.793386492938,2406.6465813768614,1876.8038191497353,1701.6828969104336,3207.1469093390697,1797.9588626531265,1985.943103434808,967.2139559331438,990.8817346407377,7304.905402579696,882.4405185122841,1701.6828969104336,3207.1469093390724,3199.715945404381,2444.1240581324446,5014.137329666921,967.2139559331459,3193.4151426333797,4813.606333940374,1658.541490610244,1464.4048967997555,1288.5054891887085,1729.0103004787122,1730.424456583087,1717.5242159539835,2318.9945811572593,1792.1920181722746,1780.4757079014591,2574.845960861657,1552.411105774082,4856.478590968974,2456.5492613616057,946.708324749604,1349.8522041671522,3592.029885823639,951.909727428979,843.1916408197736,5382.733061710837,2011.3871231021915,1754.1051307315536,1579.9858780617642,1459.379082150726,2559.5484606452737,2503.4405550456067,2418.244848525698,1233.97545398011,976.9538631311362,1381.5687523496742,3894.6511462567946,3629.6374260589578,3800.5049675942996,1677.288319206777,3214.4775679726813,2908.1896232953236,2933.047585104715,2626.8636693043563,2559.7077180237125,3237.2733246031667,3828.4891164350443,1134.728425882142,851.0241457786285,1001.0864745932975,999.208365132978,1191.0958210104257,1094.3148196158093,2414.6777665454933,1100.476074697402,2163.546868468201,1986.7484003240718,2548.952890681487,1330.855949601032,1658.5412474872353,1557.7196892161596,1577.5705334776458,1623.2421920428778,1623.551332498636,1652.4498216087286,1801.7861613586936,1245.9110098512251,3635.382364966553,5593.813914076024,2363.6038218411645,1923.031569723028,1173.7409967827668,1288.5055496989016,1514.0428329347449,2074.3848289452526,1525.2830622801596
