,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,8539.40767196777,22919.111284866285,6407.928179648237,6407.928179648237,3727.761899879512,4804.13869907328,5237.681698560498,1832.1490092366018,4745.215482464047,5631.313504365511,3037.8360543251874,3245.2185064899263,2430.2599478036473,5220.394615343793,5998.171759510189,50617.774173138234,5155.091211456619,6681.938342449362,4329.8118339908815,13155.679421476148,8680.958959497446,16106.680552614156,28696.319698997988,1681.641613742509,19894.2754046955,25786.992018383124,2377.14142378194,3035.727492379235,4329.8118339908815,13155.679421476154,6072.500246601668,6779.914506637888,17863.1232092644,1681.6416137425124,12730.679361911563,14329.823959399395,560.4316659583303,955.8976532342939,465.63867929080874,966.8782615887294,1533.9766408624243,469.60367579116956,875.9920824675602,6225.080396738084,1430.5051852775614,1308.4550341483975,13604.100774288218,1505.9102533654184,16715.8665298975,437.60537721964573,484.00978306138825,487.1077277422096,439.49369054363285,2991.362182735281,966.3461231715048,683.2917440814472,1968.7486401989504,1573.688935667622,1693.1682324409003,1335.8831515940365,2076.647498901214,2362.6632258652885,2368.233939158456,1984.9609516326032,3125.8530599148967,2701.8622025814348,2588.0121510032886,2749.649837734181,2697.642030738966,3023.26784702959,3331.849910746299,499.08843301857496,439.2515994173789,503.87171989974246,487.1481881828429,476.2467345394265,526.611968298595,497.9753790932731,2739.631577531496,1464.8482192971996,1274.647837567175,2648.179415372773,2366.3658253413173,2750.4324407593085,1738.4562066992635,532.1690945307572,543.0520892083713,472.460792627311,585.6965142485129,439.4936905436324,532.1683915393726,513.4512079240379,630.8330307810492,750.7552825971393,1693.2841806653453,3118.3928330422377
