,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,1669.6101801034765,738.5059052855605,21021.75909078947,3460.795000596933,12126.891972933916,9836.695283495223,630.5407815454623,1929.5508344998673,742.6693886899161,1620.9868961683442,3364.8877131610393,2973.38474411307,953.4460196449512,11528.633300631534,761.451570134748,15606.825021300581,568.5452087643102,13330.86334814947,10082.660792921415,11153.801439010915,979.4295956091269,247.43139628883898,1629.0935442215941,245.3065936949826,509.33150993585355,557.6422817340335,730.628447721667,3092.5177564896485,7046.336683428917,329.70403927132134,2066.017048533369,789.9422570162153,,,,,,,,,,,,,,
1,136.58197639224468,1430.7061384180097,634.1815131706701,21479.600106101672,2616.3854046317906,88.55546257973016,10934.974761219608,16669.777913248516,213.55029132636034,75.28370678964129,114.6269588533698,553.1967604302516,87.56390957267276,600.9314023526849,1804.90458105606,3257.0205725767387,151.22032709682333,2805.209401827351,166.10736646790184,549.7807931189412,13110.026121572764,541.9313838874956,54.69470468159311,14565.521883367757,821.2563654012413,10600.715836944497,4037.6494429869435,1325.3243570659727,195.00362287362978,1686.3510528637657,55.26665330644086,784.6048145822522,937.2364117692562,3175.7518521945626,128.40743309569433,308.65665838678785,2167.5570413200408,19316.017939844616,52.38077287845543,9768.308819030517,8132.239576554543,51.56901313014311,153.51807553427864,445.9299074679364,1935.3477771528305,2414.6960514486377
2,1386.1289400234007,1041.3339527912774,24578.9785939567,2563.1309619577887,10820.519853115382,17857.12715757043,8382.211350935091,1884.4048585230987,3844.3221747165658,16654.807102368188,12715.55354632942,1155.2218380728953,1563.6048086366513,1442.3052016144122,1067.631596549364,770.3296347748011,10655.708180394386,9298.064491368963,2293.6903076002077,2535.7904443979933,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2900.70967024791,3121.3819655788293,5923.2173250820515,22461.002947870045,17562.987755408492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1670.573785369394,23512.185688789985,2960.0598399229616,13576.19315019307,19586.13853804233,2114.756584473115,4269.687659538175,2629.2469268066634,12531.330942518227,13636.013584333381,1325.5878042786155,8554.63693924994,1242.2199637343053,1056.24252785831,3261.3080327032712,912.9260665751912,2488.631051180719,17406.582136979534,10300.245489670448,1460.3781656036556,2657.5964733085525,1431.4752895438312,,,,,,,,,,,,,,,,,,,,,,,,
