,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,TimeOut,Controllers,Switches,Links,SwitchesPerController_C1,SwitchesPerController_C2,SD_SwitchesPerController,SwitchMappingEntropy,Mean_E2EL,VarCoeff_E2EL,Mode_E2EL,Kurt_C2SL,Mode_C2SL,Mean_C2CL,Mean_NodeEccentricity,Skew_NodeEccentricity,Kurt_NodeEccentricity,VarCoeff_NodeEccentricity,Skew_NodeEccentricity_weighted,VarCoeff_NodeEccentricity_weighted,SD_Degree,Skew_Degree,Median_Degree,VarCoeff_Degree,Mode_Degree,Mean_DegreeCentrality,Min_DegreeCentrality,Mode_DegreeCentrality,Mean_Betweenness,SD_Betweenness,Skew_Betweenness,Min_Betweenness,Mode_Betweenness,SD_BetweennessCentrality,Max_BetweennessCentrality,Mean_Closeness,SD_Closeness,VarCoeff_Closeness,Mean_Closeness_weighted,Kurt_Closeness_weighted,SD_Farness,Kurt_HopCount,Mean_LocalClusteringCoefficient,Skew_LocalClusteringCoefficient,Mean_NodeExpansion50,SD_NodeExpansion50,SD_NodeExpansion75,Mean_S2SL
1,Links,SwitchesPerController_C1,SD_SwitchesPerController,Max_SwitchesPerController,SwitchMappingEntropy,Skew_NodeEccentricity,VarCoeff_NodeEccentricity,SD_Degree,Median_Degree,Mean_DegreeCentrality,Assortativity,Mean_ClosenessCentrality,Kurt_HopCount,SD_EdgeDistinctPaths,VarCoeff_EdgeDistinctPaths,Mean_LocalClusteringCoefficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,TimeOut,Controllers,Switches,Links,SwitchesPerController_C1,SwitchesPerController_C2,SD_SwitchesPerController,Max_SwitchesPerController,SwitchMappingEntropy,Mean_E2EL,Skew_E2EL,VarCoeff_E2EL,Mode_E2EL,Skew_C2SL,Mode_C2SL,Mean_C2CL,Mean_NodeEccentricity,Skew_NodeEccentricity,Skew_Degree,Median_Degree,Mean_DegreeCentrality,Min_DegreeCentrality,Mean_Betweenness,SD_Betweenness,Skew_Betweenness,Min_Betweenness,Median_Betweenness,Mode_Betweenness,SD_BetweennessCentrality,Mean_Closeness,SD_Closeness,Max_Closeness,VarCoeff_Closeness,Kurt_Closeness_weighted,SD_Farness,Mean_LocalClusteringCoefficient,Median_LocalClusteringCoefficient,SD_NodeExpansion25,Mean_NodeExpansion50,SD_NodeExpansion50,SD_NodeExpansion75,Median_NodeExpansion75,,,,,,
3,TimeOut,Controllers,Switches,Links,SwitchesPerController_C1,SD_SwitchesPerController,Min_SwitchesPerController,SwitchMappingEntropy,Mean_E2EL,Skew_E2EL,Max_E2EL,Skew_C2SL,Mode_C2SL,Mean_C2CL,Mean_NodeEccentricity,Skew_NodeEccentricity,Kurt_NodeEccentricity,VarCoeff_NodeEccentricity,Mean_Degree,SD_Degree,Skew_Degree,Min_Degree,Median_Degree,Mode_Degree,Mean_DegreeCentrality,Assortativity,Mean_Betweenness,SD_Betweenness,Skew_Betweenness,Median_Betweenness,SD_BetweennessCentrality,Mean_Closeness,VarCoeff_Closeness,Mean_ClosenessCentrality,SD_ClosenessCentrality,Mean_Closeness_weighted,Skew_Closeness_weighted,Kurt_Closeness_weighted,Skew_EdgeDistinctPaths,SD_NodeExpansion50,Skew_NodeExpansion50,Mean_NodeExpansion75,Skew_S2SL,,,,,
4,TimeOut,Controllers,Switches,Links,SwitchesPerController_C1,SwitchesPerController_C2,SD_SwitchesPerController,Mean_E2EL,Kurt_E2EL,Min_E2EL,VarCoeff_E2EL,Skew_C2SL,Mean_C2CL,SD_C2CL,Mean_NodeEccentricity,Skew_NodeEccentricity,Kurt_NodeEccentricity,VarCoeff_NodeEccentricity,Kurt_NodeEccentricity_weighted,SD_Degree,Skew_Degree,Min_Degree,Median_Degree,VarCoeff_Degree,Mean_DegreeCentrality,Min_DegreeCentrality,Mean_Betweenness,SD_Betweenness,Mode_Betweenness,Max_BetweennessCentrality,Mean_Closeness,SD_Closeness,VarCoeff_Closeness,Mean_ClosenessCentrality,Mean_Closeness_weighted,Kurt_Closeness_weighted,Mean_Farness,SD_Farness,Kurt_HopCount,SD_EdgeDistinctPaths,Skew_EdgeDistinctPaths,VarCoeff_EdgeDistinctPaths,SD_NodeExpansion25,Mean_NodeExpansion50,SD_NodeExpansion50,Skew_NodeExpansion50,SD_NodeExpansion75,
