,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,21086.68069147394,348.03020845454193,19370.728165753735,3288.133181875098,2657.6956867469207,5142.573790537079,818.1172819697634,765.2456557846691,1030.7826086707073,555.4423925811265,1599.0552577000474,905.3035981345162,1233.260938022745,2331.574125344647,456.7260885327191,2245.5882410458303,1160.495740493246,4411.930545022853,4661.462346221106,1888.185936484651,4130.7899359465355,2625.1223724054594,331.6377430434525,843.809912495242,756.0061433825088,367.31302039393074,15986.663278764954
1,20277.405511353478,9335.40912527841,6461.55738659347,2399.7648235386655,2481.442383016168,2861.140494908855,6617.928496616207,5950.69626943076,2327.094332865892,4056.7423054301507,4439.439689837243,,,,,,,,,,,,,,,,
2,22348.51283997803,20435.02617197675,3769.5782699338156,3832.79792711788,5517.839086100569,4426.749169476637,5475.769466909166,4383.423483185494,5089.402632568699,4076.8840005102184,3140.0528091019214,,,,,,,,,,,,,,,,
3,4204.026385367678,70896.26962680272,1845.9587226363399,55701.48324634478,1330.376574835042,8634.136205057861,1325.4053039198093,6299.699437951386,1861.2333641696687,456.01893528777026,4809.486894333578,1777.8946019291275,3844.718382205301,2423.461180865039,878.3607974394444,5445.6023076655365,2690.0796383229986,541.3497206633829,5668.560369630392,5191.288275320798,994.0297504749158,1446.2750471034021,733.0599481021002,656.8541170673924,,,
4,20931.54711304087,18795.692286069054,3598.8702203550606,5865.476561783581,3500.6026741805927,5298.875802208024,5743.228560423047,4203.364825381974,10385.156598721713,3376.2202387528205,16783.9781058141,,,,,,,,,,,,,,,,
