,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,21015.586687974333,12118.737243038144,9564.120784053775,17974.431849809447,11073.578912954627,10037.247334647866,16051.173423684064,9841.407971885785,9223.741601300146,17300.740684474575,11551.048407013184,16747.53570039191,15624.918757329451,13358.617048706865,10085.219270641235,9315.672855371746,13904.193359949899,12721.47120430393,11177.653972052665,8242.533872799359,17911.535291498913,15944.260263722772,7558.122735058518,9753.242018824956,17096.78596229265,14968.695759703196,8130.320434428717,11205.688103704528,8958.787053050855,7424.923052804291,15634.06078246538,10792.134242151054,9894.78226149761,8394.610166984474
1,21471.430023746478,10925.20548014681,9342.527225141177,16682.32193848051,9976.471095493494,9965.215430710656,14706.452804002918,9387.152375383186,9095.298266178423,17996.740677914528,13163.145360807588,21034.377468042,14557.19924992122,12819.965435711423,10588.106723462139,13221.852673363002,20583.53912601217,12373.370887134033,11136.21488889183,19317.80081880383,18961.246741291154,9889.905243408975,9776.867558127371,18704.850605354677,17812.802434508576,12382.164110600941,11678.066815280134,16573.459969765307,8252.903621371077,11655.245767728271,17978.012230349566,9903.997117652996,10390.363698698493,9358.919155177804
2,24557.56459827674,10823.452936553358,9568.482235538915,17880.32358913451,9286.013132435162,14005.162445610342,22098.125965512867,12779.770649753662,17835.021041815115,16660.413322757995,13261.613700782957,12703.71551105264,11351.63047000697,16211.731570998112,13403.219251473232,11178.604837368946,9356.527329566201,21337.457427210185,17323.768219500707,10283.491530452604,11465.7982468951,20342.33290652218,16271.786911017934,10151.88527913373,14989.315172989967,10630.796951329774,9291.74922277105,10630.796951329638,11227.926073808376,18591.620996423273,13985.037290665623,12445.427625168611,8891.759429128495,8982.021080965536
3,2912.261417494153,3139.0955743377563,3139.0955743377563,5907.317809430588,2313.881407615074,6335.620060746015,22474.087694066704,18568.245199363708,59525.24869399048,6241.201355247616,6914.382258755216,3087.0618554464913,15908.632421605542,14009.269171134565,29880.47343977924,6241.201355247613,4376.785580378091,17606.24350021722,11942.704106925856,2525.421170881002,2369.910375892653,2273.8900216885595,2450.781270168518,2443.490877767728,2778.8427542881,2768.6539840858454,2280.4743319138124,1874.040774632251,2460.099789405502,2289.6320160505684,2123.022736019439,2139.7143403608898,1729.9126675670227,
4,23534.851836352227,13557.772145532743,10716.887573749336,19591.05639247628,12975.190935128347,12495.992696414516,18680.78247300273,10659.456613108216,11185.375400493316,16796.69089759967,12569.923841327367,17746.557465656173,13646.637759586778,11100.406231491794,8550.787070902195,12108.060204469552,16733.24249943032,10943.346235928127,9267.251868263977,8758.18424554264,17429.59850117372,15664.722536261615,8086.973865067053,10320.951484763782,16682.826152854606,15005.694377590218,8363.33252978588,12697.28590869196,8101.5454916813915,8175.371590598756,15638.162766079035,8784.571575888605,8367.306816408849,8430.492581308987
