,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164
0,903.7396239265651,13043.827455041963,7018.381920200866,7018.381920200866,5439.7662996937115,3467.7176536078878,3505.692921716985,601.0242500438386,3647.078322964043,4352.987527839382,1955.7118909386559,1943.128034835621,985.280855998902,3937.37261341929,4614.35163172397,26253.27742056637,67198.40240026137,60418.18040838989,3377.9608934057715,202109.14671515368,6475.098268061726,4116.967715681092,22502.609276789703,13354.017698672693,32815.839460504205,28784.54393691399,3377.9608934057715,49473.636471159414,3344.6803534024752,4116.967715681099,13396.833517968042,36977.81700771192,18381.169044038863,1082.8540255492665,4660.927617811926,745.3267951716331,1424.9794716973004,421.01825587702325,8474.120598424004,767.8918927157431,8024.819670628811,764.9873525775773,775.6519607844461,350.3140561014764,7635.971405898192,336.3120907229786,1077.2933967923034,556.7486677699201,583.0223903887766,1050.543170744566,799.1502008036443,269.080205497102,232.83952753789342,917.7176989414621,542.6767804030177,2765.118561059278,269.0797719377535,1835.1970664229325,1436.9528873051008,542.6762212397614,968.4133735178066,359.9546401753688,375.8375311976176,1174.449283627136,878.8086419087151,411.2728937525018,340.91690125591805,765.6444483156021,1752.8592546969292,453.9560871997401,278.64313845393235,2637.7163180883294,411.2728115201664,340.91717215959466,969.0638537288238,1323.188232877374,453.95568061893783,535.0599446746057,553.5968262890982,2796.2848271186767,2118.5175061519717,819.362315792225,491.4560381326859,739.9114006353432,3750.385378490783,833.5924799974161,593.1486064897801,2632.3207471312066,819.3625357193026,491.4563138480012,774.1702629852039,833.5917769711264,916.4187021312359,1107.9016105722333,810.5344371078234,749.8654216418997,403.78605544652396,1144.6028202961468,680.5906929976248,1013.6995072579903,1411.9112594971236,403.7847585103362,485.3608648176333,571.7223221682915,272.65606656041575,246.33903515792656,518.4383955239301,521.4975449397061,923.1695207484812,588.1283105743229,990.9944856494787,1106.4010289098842,906.9450700309982,617.2763690748313,1028.5801537318016,1045.2111283923361,923.1693818979212,1121.083190490947,913.451470453906,439.49565721704766,280.1181435742366,344.3073404964241,717.9564549988374,846.1264900091599,880.5262410544127,412.97020187074725,344.3032883219502,556.7486677699201,556.7488271327674,358.9930961258172,523.2970057601023,357.2612632362922,1270.0375563502794,232.83952753789342,282.5757220417707,319.0279246684377,1181.8898731131821,232.83952753789342,245.57497476895836,232.83952753789342,428.52013293261973,403.394207856582,365.45203228302324,378.03425331357926,360.70543797966536,418.7200164719328,290.897075317071,428.52013293261973,286.34303698743605,246.48884307667228,475.49892590604014,2702.2156647801967,233.92250335755497,246.2722871862729,1005.320488230245,398.1835680861515,363.0376448669791,382.54739347374357,420.8872505035995,295.77053399662776,295.2364995277697,286.34303698743605,618.1252819889748,1694.8612882202951,2908.3001858867015
