,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2127.5548154183803,2070.204929886387,8004.822297720913,25353.47793403598,858.5770462413999,2388.116411081264,2724.602419688413,3119.6454373129,6371.316062616119,5216.774885412385,3917.064181700245,2844.425601428773,2539.813308043755,1321.1268962503489,3412.148181638536,1007.5476152729772,2006.8527862788085,897.5321913185564,6068.7672743730245,1523.7334743488327,731.5684601399349,,,,,,,,,,
1,2169.75695725663,2090.47266248456,8466.933814724707,23143.07936663085,3215.6048719166247,2441.077302186262,180.34666467985878,3635.8774039032196,9901.657011820409,4129.492982932908,1422.8483275088272,2425.72605513704,2065.3358971468842,643.7573091039321,291.2891744261667,1736.2437944981002,1247.1082246020876,185.3935175408588,4162.356885808888,163.880780870457,235.72459862632905,331.726912891624,6980.705022746987,7805.423026882423,5069.2114650941985,364.46116038692,498.81016651308556,685.210965519168,2290.655785424232,163.46474536524624,230.90273667387405
2,2124.930410472023,2026.178684356383,9426.325235787566,28550.535881915705,934.6350088701034,660.703340825743,566.623394292629,456.7120107954471,3031.7260747517835,1955.8928105825214,5003.125849504647,3322.7335974005196,795.739146998099,599.2979636413432,1480.1662498701987,3965.1811521457676,357.2526749706773,1315.0678809471488,707.005824076675,1795.960479722258,357.0346927065512,9255.076260425183,3583.044410783292,1487.8357988158095,2057.5189093513895,,,,,,
3,3044.699755651016,2420.5648581765236,14213.812887232296,18946.502973868202,1533.9059643084593,3456.6680301545766,3314.5975395082237,1237.821850655358,2538.3426252888075,2208.6799002952025,3126.5096594798224,1406.5332564328874,1106.8832662948819,1746.6514676245865,1219.7729365975667,,,,,,,,,,,,,,,,
4,2323.163549739427,2106.8898235524025,8671.082028533729,21420.346976627578,4698.477367088922,4537.601648750078,3830.7425014352048,11007.564789761596,3321.4931488610823,3333.930232427618,1534.6990030965835,2093.9966863599793,848.2499675243747,3764.205138659949,1565.013692630304,4791.796204545551,869.2848030717498,5457.51506346494,6557.29457638985,1667.0953546125847,3694.6204648182015,1807.4971357027534,,,,,,,,,
