,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,4494.219549063048,10672.679432073155,4308.981972157563,1028.9278583113655,4033.247065676497,3164.7012140063734,6177.940851838121,2438.344602269193,1049.8699039757335,2082.4939630934978,1290.0631357185246,,,,
1,4411.391986906938,10096.919727833098,4844.80025244571,975.1703342188955,3918.9786005216192,3815.1442092169664,4900.19061423808,1270.8626188961084,937.3080663804654,1457.905008249168,1278.2879870135514,,,,
2,4688.105054063429,11067.850775648058,4035.450320822268,1395.8682038869895,3163.276276046496,4075.552946879861,4767.754365845242,5850.207416968423,500.0929063613903,624.016072513226,595.8730126687839,542.6315184123001,716.4912140832994,1705.8507658986105,1695.9040666355218
3,4781.864023991934,10578.105753087646,4517.7121765499405,1609.0880271746314,3170.432379880675,4424.44452081433,5920.72886283952,2627.797376167666,1285.683493625851,1094.085067853814,,,,,
4,4353.239978894806,10310.7195852511,4850.471464085178,4350.975877978437,3945.598061943545,5746.08099163413,1158.2033021368413,1221.3008357100643,1856.2229442213243,1406.4199209030016,3307.4868539843224,,,,
