,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
0,2127.5548154183803,2070.204929886387,8004.822297720913,8004.822297720913,25353.47793403598,1183.4901764078436,1003.4681050108793,1242.5317279699966,1928.2430261238185,1242.5317279699977,1898.1354631573945,1049.361256629621,858.5770462413999,1283.9431460628557,908.0679814848734,2388.116411081264,3259.3715318196596,2540.25617149304,2724.602419688413,1754.6894364910854,3115.0901040801978,2196.780499402034,3119.6454373129013,1942.6244851251731,2388.116411081264,1754.6894364910854,3115.0901040801978,8945.18786623985,6371.316062616119,6057.311737696865,7054.9804711457555,5216.774885412389,3917.064181700245,2844.425601428773,3091.1397178578736,3549.678182024887,2675.8857273029025,3232.4102291465715,2539.813308043755,1318.5090258675111,2528.752554582845,1321.1268962503489,1447.848626249783,3412.148181638536,4234.186164927643,3157.148771091236,901.8279617236465,1303.82152117612,1007.5476152729772,6630.117561051734,2006.8527862788085,2194.1123309812288,3412.154022282868,4234.188238606958,2476.6921975454084,1303.8213774443961,1194.2324487289386,1405.0659291607014,1306.4773553704397,3425.0307055828766,3241.572824529793,3428.2520427092572,1287.997604308854,1267.1306357849298,5691.646475005544,2005.4691626122576,2191.2203205162864,3425.0319405891414,3241.573553170337,1287.9972929865246,1487.3888793267001,2687.8261072437754,1470.1400867856453,1809.098236072445,1988.5729021953266,2305.9632623032976,3189.2475944489406,3313.0297413038943,1566.8170812983317,1566.8173912754557,2582.6677764606206,1641.8011525941965,1709.8435545114144,2267.68974699412,2072.6338771773294,2761.2145725852197,1893.5067268746914,2582.665288233458,2294.312174979312,2215.4758073705775,935.1298278236684,897.5321913185427,3115.090104080188,1909.074759349766,1582.427135443304,6054.83231902849,7366.477216449275,4316.462495035972,6475.323710132057,1909.3190667087554,6910.94317340376,2154.594006607702,4855.997997626405,6284.085364194161,3915.348750242322,6063.639387093109,6580.020159849247,6068.7672743730245,4948.807311771842,5254.153364907356,3010.248545019161,3829.2405795140935,2902.1928468046867,6068.7672743730245,864.7029020595447,1279.0106162658826,2274.030010641212,1099.149122799882,1523.7334743488327,1573.7737465492157,1464.9657875694606,1062.2164766277815,1581.902342402332,2435.8277524653563,4512.2305420461025,3321.9540338733946,2734.182769868702,934.5776518522796,1936.43688117587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2169.75695725663,2090.47266248456,8466.933814724707,8466.933814724707,23143.07936663085,844.6893606797115,1299.6851381736642,817.401178874721,920.269157616694,856.1260533698354,1952.3345287081147,856.1260533698359,1771.23786445766,1317.23476986627,856.3446520316674,1385.2271442104773,928.1370861791429,3215.6048719166247,3924.017986434689,2879.199386821525,2441.077302186262,2547.0530980859776,3889.5570287252735,3305.1410143252097,3635.8774039032196,2744.473494491892,3215.6048719166247,2547.0530980859776,3889.5570287252713,7952.161577318665,9901.657011820409,10149.724393691526,9071.068068675551,4129.492982932908,1422.8483275088272,2876.9479563744753,2425.72605513704,5280.853562508992,5485.905783225765,4822.429772468141,2648.548550848171,1422.8483711336926,1954.4216440848516,2634.9757515601477,2065.3358971468842,1720.591292333667,1879.980217691837,3383.746719037879,3186.947420359025,3027.2753532437932,1736.2437944981002,2383.002600109948,7373.603993067129,1247.1082246020876,1410.9658346179679,3383.7504331501755,3186.9498757938554,3444.156321923917,2383.0022700323407,953.813880431835,1444.9004205619792,1389.1775565550884,3445.830690275904,2955.138129424371,2910.5678912012354,1220.7763699755756,1901.3583586980255,976.5952936452003,6719.452006325558,2001.0161834216617,2040.4537159799263,3445.832393598277,2955.138779088685,1901.358459669591,1178.4411377159824,4162.356885808888,1968.9193914650684,2559.9896115989436,2810.2641918404956,3707.693371607328,4533.747736806718,4606.80516834366,3480.0512933049054,2120.173695280237,1998.2663970108085,3068.7071593224073,2703.1729229017988,3499.8941799680565,3066.472388251458,3480.048144458792,3119.1903629761696,2584.733145563099,1931.2938761112532,3889.557028725266,1840.2660503047773,2666.0686787556274,3411.58486724765,6980.705022746987,4561.863558956646,9448.967292888476,7805.423026882423,3168.7508155802716,5905.04706350534,4126.756907044277,11150.917594584906,6564.599838549652,5069.2114650941985,3253.4600724331153,3535.109425750083,1618.6341095963537,4319.1061449306335,955.9746091238374,2102.701555971629,5069.2114650941985,1078.809704004973,2335.963678919944,2666.022519187884,2290.655785424232,2712.504311319946,3014.3039146130295,2077.188433635151,839.000823195699,1807.6556631911121,2502.7617153339793,4956.484908481328,4893.227725126587,2163.506069940467,2326.461882669208,1601.2486328809985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2124.930410472023,2026.178684356383,9426.325235787566,9426.325235787566,28550.535881915705,669.2290860067254,1643.2240807487065,898.943955515082,1213.6539718560741,480.40780124704287,898.1450504525702,1876.1397262186676,898.1450504525702,796.0584339441714,1718.3405082072961,1029.8135931824486,934.6350088701034,660.703340825743,566.623394292629,1568.2184319074038,840.9986588651853,3031.7260747517835,3794.064282220158,2883.946593771475,1955.8928105825214,2181.8357661616747,3671.460572011743,2980.259752449172,2950.68958036245,2586.210544126639,554.120590655838,908.6165519598919,876.0242187657716,1084.4690277021407,811.5944257555914,3031.7260747517835,554.120590655838,2181.8357661616747,3671.4605720117415,876.0242187657716,10698.45253769023,8771.31295650336,7977.718451018962,9297.473474357388,5003.125849504647,877.3189749734277,3262.4630659327645,3322.7335974005196,4483.840379988439,4419.116825861301,795.7391469980988,4693.501421776407,3055.2467659640274,877.3192761910414,2136.968153523154,2634.334094493546,2863.9413667408608,599.2979636413432,1480.1662498701987,1439.5701300362646,3965.1811521457676,3367.124030031278,2923.2882780120635,1315.0678809471488,2299.498969319404,707.005824076675,7827.385219440153,1795.960479722258,1962.8740685989794,3965.1842785783265,3367.126100905011,3052.795310225187,2299.4992638528292,872.5069770791711,1484.4617628088429,1228.4926463884312,3578.2179419192425,2518.734798769485,3149.589198723592,1062.934495828275,1714.7894896652413,1213.5615117251039,6564.633017629427,2611.7085409404926,2680.1094668963483,3578.2208315717617,2518.736363264297,1714.7888636472273,1251.312791187447,4160.493037033422,2374.5722744577993,2884.276939282833,2634.159610305763,3659.3839499305823,4928.510228468941,4812.939424875267,2230.8038219926634,2230.8039803145825,3456.685714253973,1918.9835395169173,1904.2328606088713,3148.530527712481,2609.992227427853,3731.1376769867165,2837.385161053688,554.120590655838,908.6165519598919,876.0242187657716,1084.4690277021407,811.5944257555914,1084.468979632383,3456.682969206429,2931.14798321654,2498.521435614328,1030.4449128028325,3671.460572011733,2188.1796617981654,2240.066618843795,6036.616444361316,8108.279087439542,4142.471209089604,10939.252423787471,1313.8918173903648,9854.815284181443,1313.8918173903648,4593.312786975653,6751.871332165775,3709.4495402125935,9495.15398440388,9773.552982138954,9255.076260425183,8390.552828498043,9042.819300907762,3731.329893409056,3583.044410783292,731.3450325012907,3215.1225807500045,9255.076260425183,1487.8357988158095,1616.4946498875242,2405.4745926691667,745.586307618839,1642.389134030012,2057.5189093513895,2205.336034264822,1573.5360612602676,946.6941336293784,1451.177679673692,1675.0363317514057,917.854950601025,961.6627600578189,5152.845322246581,5342.763303471666,3753.0986257580516,3187.111286151633,853.6412474642696,1136.8500617483846,2129.1206433934976,1475.9550840942718,1928.6645132656772,513.5339361741837
3,3044.699755651016,2420.5648581765236,14213.812887232296,14213.812887232296,18946.502973868202,2063.1988564912854,2246.047267643221,1909.0199224918301,2115.72643480649,1631.8561929555055,2320.489969979548,1670.0898047775881,2115.72643480649,1631.8561929555055,3456.6680301545766,3314.5975395082237,3457.6183563311674,5059.055297563159,2538.3426252888075,2687.500828635694,2208.6799002952025,2325.582982762951,3862.2359531211805,5595.003722059871,3126.5096594798224,2968.2168712598086,2208.6833279147236,2325.5858517771385,2930.1437116894517,2624.1825312267465,2207.5256662687907,1911.410572494016,4432.486472981787,4143.816169448175,2927.928067498454,2827.5425409035465,2207.5251135036488,1911.4097076133733,2060.6818180828077,2315.3902190042,1746.6514676245865,1646.131478087697,1637.4780103928206,1775.9646320954032,1748.3242908740021,2115.726434806475,1631.8561929555055,2320.489969979548,1670.0898047775881,3497.325466858784,3568.7353672508057,3507.8340690835284,3145.4078211721476,2828.8843190254725,3329.3834661208016,3404.012172479852,2464.4414932667114,2335.603690365219,2072.267452115359,2190.82715050249,2335.603690365219,1595.8211336872382,1710.9473337962118,2519.21978116788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2323.163549739427,2106.8898235524025,8671.082028533729,8671.082028533729,21420.346976627578,1360.8780065786987,1953.3678761790643,2086.8203294785603,1512.6415372685665,4698.477367088922,5428.523134378531,3994.084523896506,4537.601648750078,4023.7717956772067,5925.048507187896,4205.324454069297,3830.742501435202,3714.303221840703,4698.477367088922,4023.7717956772067,5925.048507187889,6220.9687075878755,11007.564789761596,9637.101320507998,10997.880605604429,3321.4931488610823,3333.930232427618,2335.4387593528013,1534.6990030965835,5914.233764282748,5260.542824714661,2093.9966863599793,5946.281148909391,1969.6619800532592,3333.9322554430705,1452.486646069868,4619.869047615237,3764.205138659949,3545.1093415234973,6195.230710430499,4862.059796379738,5467.7607273641615,2271.429227345816,5773.40816591544,1565.013692630304,9171.964468754359,6195.235637087518,4862.061963781342,4718.705437179953,5773.4091312749315,1612.838130337246,2751.5040169356707,2432.3008066986754,6374.429514520132,3996.4073190151985,4997.438422257941,2421.005110549046,5456.617369344199,8846.908394631368,6374.43015877536,3996.4068517835253,5456.615276376581,1350.8147475209498,1896.0025566732556,1448.1379713242145,4791.796204545551,2706.176832164203,3197.980679205465,4043.3841326714546,5202.678718182975,5433.635806595364,5294.075760696885,1678.3463049969355,1710.427706368261,1893.8380864550156,1710.4278426374453,4379.858183475137,2739.297534402244,2642.1089932160658,4483.407898938296,3788.803437316196,4557.213029154019,2654.544456235521,4379.855452562554,4332.036517250774,3655.17301651504,3291.1323073410445,5925.0485071878675,2859.4666730984254,3964.572932449078,2094.7569702187798,5457.51506346494,3730.462413812912,6178.107134339282,6557.29457638985,1622.7750590451517,4782.173190736639,3509.4604809539865,6036.98763948347,6150.229715281434,4850.492392055589,4797.6252630480585,4718.065131634684,2913.590365209882,2668.6555182396173,1840.0765407952138,2531.221903930209,4850.492392055589,1735.8510942807484,1858.7279408999018,1621.155165480923,3949.8707201480424,4487.3065341583715,1667.0953546125847,3694.6204648182015,4010.3351527206873,4317.138003102814,3792.9042317988224,1807.4971357027534,2087.853527642243,2900.604491414023,1759.4288888109677,1735.8510942807484,1667.0953546125847,2933.375298271827,3829.9964536467683,1747.9145746737147,1460.8778302533947,1574.8690606515952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
